year,month,day,sentiment_index,sum,yqcfg,sscfg
2017,1,29,0.54134475,1,11,30
2017,1,30,-0.0093291,1,8,30
2017,1,31,0.02032033,1,7,30
2017,2,1,0.38399825,1,17,30
2017,2,2,0.33004095,1,22,30
2017,2,3,0.36274911,1,30,30
2017,2,4,0.45633009,1,22,30
2017,2,5,0.48482592,1,20,30
2017,2,6,0.33368715,1,26,30
2017,2,7,0.34853825,1,30,30
2017,2,8,0.27448331,1,28,30
2017,2,9,0.29060659,1,30,30
2017,2,10,0.27199664,1,30,30
2017,2,11,0.50397872,1,22,30
2017,2,12,0.43987608,1,23,30
2017,2,13,0.23084153,1,31,30
2017,2,14,0.46904273,1,29,30
2017,2,15,0.46700094,1,31,30
2017,2,16,0.37092418,1,31,30
2017,2,17,0.20262671,1,30,30
2017,2,18,0.39761405,1,27,30
2017,2,19,0.17134090,1,24,30
2017,2,20,0.31064136,1,29,30
2017,2,21,0.35902370,1,31,30
2017,2,22,0.21345682,1,31,30
2017,2,23,0.43328245,1,31,30
2017,2,24,0.22428387,1,31,30
2017,2,25,0.41174923,1,25,30
2017,2,26,0.26129422,1,22,30
2017,2,27,0.13727703,1,31,30
2017,2,28,0.18908028,1,30,30
2017,3,1,0.07504176,1,31,30
2017,3,2,0.52281591,1,31,31
2017,3,3,0.23409569,1,31,31
2017,3,4,0.37641557,1,30,31
2017,3,5,0.56918057,1,31,31
2017,3,6,0.23395382,1,31,31
2017,3,7,0.25381372,1,31,31
2017,3,8,0.25371125,1,31,31
2017,3,9,0.33023557,1,31,31
2017,3,10,0.30801320,1,31,31
2017,3,11,0.54625411,1,30,31
2017,3,12,0.42968550,1,30,31
2017,3,13,0.39238888,1,31,31
2017,3,14,0.44355356,1,31,31
2017,3,15,0.27370005,1,31,31
2017,3,16,0.35569455,1,31,31
2017,3,17,0.35771779,1,31,31
2017,3,18,0.46676651,1,30,31
2017,3,19,0.63001212,1,29,31
2017,3,20,0.21991973,1,31,31
2017,3,21,0.34632958,1,31,31
2017,3,22,0.39279417,1,30,31
2017,3,23,0.09138982,1,31,31
2017,3,24,0.16737929,1,31,31
2017,3,25,0.48611061,1,30,31
2017,3,26,0.32471598,1,29,31
2017,3,27,0.23450885,1,31,31
2017,3,28,0.39512018,1,30,31
2017,3,29,0.20080615,1,31,31
2017,3,30,0.15019837,1,31,31
2017,3,31,0.19305897,1,30,31
2017,4,1,0.58656314,1,27,31
2017,4,2,0.43918611,1,29,31
2017,4,3,0.29420355,1,27,31
2017,4,4,0.69339158,1,29,31
2017,4,5,0.22274409,1,31,31
2017,4,6,0.15707960,1,31,31
2017,4,7,0.34968529,1,31,31
2017,4,8,0.66159724,1,30,31
2017,4,9,0.32640158,1,31,31
2017,4,10,0.33310036,1,31,31
2017,4,11,0.23754685,1,31,31
2017,4,12,0.23705839,1,31,31
2017,4,13,0.33320045,1,30,31
2017,4,14,0.35768438,1,31,31
2017,4,15,0.26570862,1,31,31
2017,4,16,0.30931228,1,31,31
2017,4,17,0.37750742,1,31,31
2017,4,18,0.42530117,1,31,31
2017,4,19,0.22719217,1,31,31
2017,4,20,0.31296963,1,31,31
2017,4,21,0.35789540,1,30,31
2017,4,22,0.65794707,1,29,31
2017,4,23,0.13543884,1,30,31
2017,4,24,0.18525779,1,31,31
2017,4,25,0.13786262,1,31,31
2017,4,26,0.30098917,1,31,31
2017,4,27,0.44855644,1,30,31
2017,4,28,0.46203441,1,31,31
2017,4,29,0.65126755,1,28,31
2017,4,30,0.32317211,1,26,31
2017,5,1,0.55800736,1,28,31
2017,5,2,0.34271104,1,31,31
2017,5,3,0.11665026,1,31,31
2017,5,4,0.26204360,1,31,31
2017,5,5,0.23667582,1,31,31
2017,5,6,0.34313804,1,30,31
2017,5,7,0.51966219,1,30,31
2017,5,8,0.43193330,1,31,31
2017,5,9,0.45148730,1,30,31
2017,5,10,0.10835158,1,31,31
2017,5,11,0.23263213,1,30,31
2017,5,12,0.16365163,1,31,31
2017,5,13,0.51878284,1,26,31
2017,5,14,0.42928925,1,26,31
2017,5,15,0.09871044,1,31,31
2017,5,16,0.29615782,1,31,31
2017,5,17,0.24416667,1,30,31
2017,5,18,0.26798909,1,31,31
2017,5,19,0.37403186,1,30,31
2017,5,20,0.65650049,1,22,31
2017,5,21,0.08993991,1,24,31
2017,5,22,0.18139003,1,30,31
2017,5,23,0.32907179,1,31,31
2017,5,24,0.23570556,1,30,31
2017,5,25,0.36246159,1,31,31
2017,5,26,0.24319962,1,31,31
2017,5,27,0.42164098,1,23,31
2017,5,28,0.30441760,1,14,31
2017,5,29,0.30702196,1,15,31
2017,5,30,0.35995981,1,19,31
2017,5,31,0.20043198,1,31,31
2017,6,1,0.14702892,1,30,31
2017,6,2,0.38462153,1,31,31
2017,6,3,0.48650266,1,31,31
2017,6,4,0.54923203,1,30,31
2017,6,5,0.41480147,1,31,31
2017,6,6,0.25780180,1,31,31
2017,6,7,0.33444384,1,31,31
2017,6,8,0.25326583,1,31,31
2017,6,9,0.39128668,1,31,31
2017,6,10,0.37309933,1,30,31
2017,6,11,0.31411140,1,30,31
2017,6,12,0.11947352,1,31,31
2017,6,13,0.29157418,1,31,31
2017,6,14,0.26962610,1,31,31
2017,6,15,0.22307082,1,31,31
2017,6,16,0.32117866,1,30,31
2017,6,17,0.31299251,1,31,31
2017,6,18,0.09383096,1,31,31
2017,6,19,0.30034407,1,31,31
2017,6,20,0.41206083,1,31,31
2017,6,21,0.34637020,1,31,31
2017,6,22,0.42575209,1,31,31
2017,6,23,0.25518294,1,31,31
2017,6,24,0.39420939,1,31,31
2017,6,25,0.43707903,1,31,31
2017,6,26,0.29718062,1,31,31
2017,6,27,0.40784843,1,31,31
2017,6,28,0.19936171,1,31,31
2017,6,29,0.19951710,1,31,31
2017,6,30,0.47524149,1,31,31
2017,7,1,0.19441809,1,31,31
2017,7,2,0.30720704,1,31,31
2017,7,3,0.20020927,1,31,31
2017,7,4,0.26576253,1,31,31
2017,7,5,0.17902068,1,31,31
2017,7,6,0.31052850,1,31,31
2017,7,7,0.35062405,1,31,31
2017,7,8,0.45488947,1,31,31
2017,7,9,0.46436593,1,31,31
2017,7,10,0.25986642,1,31,31
2017,7,11,0.14301602,1,31,31
2017,7,12,0.25658171,1,31,31
2017,7,13,0.25048118,1,31,31
2017,7,14,0.3828738,1,31,31
2017,7,15,0.35388090,1,27,31
2017,7,16,0.47701715,1,22,31
2017,7,17,0.37918445,1,31,31
2017,7,18,0.25825999,1,31,31
2017,7,19,0.23714145,1,31,31
2017,7,20,0.48965051,1,31,31
2017,7,21,0.28001009,1,31,31
2017,7,22,0.34218796,1,30,31
2017,7,23,0.38107572,1,31,31
2017,7,24,0.08582308,1,31,31
2017,7,25,0.26255650,1,31,31
2017,7,26,0.38591788,1,31,31
2017,7,27,0.34063005,1,31,31
2017,7,28,0.37131278,1,31,31
2017,7,29,0.39332322,1,31,31
2017,7,30,0.40477572,1,31,31
2017,7,31,0.27354657,1,31,31
2017,8,1,0.40066971,1,31,31
2017,8,2,0.28905934,1,31,31
2017,8,3,0.31738001,1,31,31
2017,8,4,0.30663528,1,31,31
2017,8,5,0.41137806,1,30,31
2017,8,6,0.27865451,1,30,31
2017,8,7,0.32210047,1,31,31
2017,8,8,0.24103367,1,31,31
2017,8,9,0.35503539,1,31,31
2017,8,10,0.33763900,1,31,31
2017,8,11,0.26327943,1,31,31
2017,8,12,0.41501008,1,28,31
2017,8,13,0.29946248,1,30,31
2017,8,14,0.39485585,1,31,31
2017,8,15,0.37269448,1,31,31
2017,8,16,0.41995257,1,31,31
2017,8,17,0.24574698,1,31,31
2017,8,18,0.19033743,1,31,31
2017,8,19,0.59746768,1,27,31
2017,8,20,-0.1583105,1,26,31
2017,8,21,0.32509484,1,31,31
2017,8,22,0.26259287,1,31,31
2017,8,23,0.21614015,1,31,31
2017,8,24,0.37119158,1,31,31
2017,8,25,0.28661706,1,31,31
2017,8,26,0.50710239,1,28,31
2017,8,27,0.32649446,1,22,31
2017,8,28,0.10282299,1,31,31
2017,8,29,0.27673794,1,31,31
2017,8,30,0.31672025,1,31,31
2017,8,31,0.19089196,1,31,31
2017,9,1,0.31490430,1,31,31
2017,9,2,0.23521760,1,29,31
2017,9,3,0.32448508,1,30,31
2017,9,4,0.23150303,1,31,31
2017,9,5,0.19102165,1,31,31
2017,9,6,0.22164288,1,31,31
2017,9,7,0.16103779,1,31,31
2017,9,8,0.30448307,1,30,31
2017,9,9,0.34067294,1,31,31
2017,9,10,0.58928950,1,26,31
2017,9,11,0.33547330,1,31,31
2017,9,12,0.26753091,1,31,31
2017,9,13,0.42058375,1,31,31
2017,9,14,0.15708972,1,31,31
2017,9,15,0.08407392,1,31,31
2017,9,16,0.17707662,1,30,31
2017,9,17,-0.1528937,1,26,31
2017,9,18,0.19490817,1,31,31
2017,9,19,0.32689129,1,31,31
2017,9,20,0.23837944,1,31,31
2017,9,21,0.21063683,1,31,31
2017,9,22,0.27253595,1,31,31
2017,9,23,0.18646874,1,31,31
2017,9,24,0.12866885,1,31,31
2017,9,25,0.26272808,1,31,31
2017,9,26,0.30345955,1,31,31
2017,9,27,0.21840890,1,31,31
2017,9,28,0.33849511,1,31,31
2017,9,29,0.35112796,1,31,31
2017,9,30,0.69781030,1,24,31
2017,10,1,0.45693830,1,25,31
2017,10,2,0.24768177,1,22,31
2017,10,3,0.47114580,1,20,31
2017,10,4,0.51658631,1,19,31
2017,10,5,0.29596145,1,14,31
2017,10,6,0.04797553,1,21,31
2017,10,7,0.57828536,1,21,31
2017,10,8,0.31532069,1,29,31
2017,10,9,0.18322189,1,31,31
2017,10,10,-0.0271053,1,31,31
2017,10,11,0.45095344,1,31,31
2017,10,12,0.31212098,1,31,31
2017,10,13,0.30909070,1,31,31
2017,10,14,0.53912818,1,29,31
2017,10,15,0.34484435,1,31,31
2017,10,16,0.17963405,1,32,31
2017,10,17,0.44173639,1,31,31
2017,10,18,0.36291443,1,31,31
2017,10,19,0.29113310,1,32,31
2017,10,20,0.41417485,1,31,31
2017,10,21,0.46048144,1,31,31
2017,10,22,0.37577452,1,29,31
2017,10,23,0.38832076,1,32,31
2017,10,24,0.33694679,1,32,31
2017,10,25,0.15148797,1,32,31
2017,10,26,0.31626059,1,32,31
2017,10,27,0.37613905,1,32,31
2017,10,28,0.56104030,1,30,31
2017,10,29,0.24740446,1,30,31
2017,10,30,0.43437410,1,32,31
2017,10,31,0.43211272,1,32,31
2017,11,1,0.39819580,1,32,31
2017,11,2,0.28383800,1,31,31
2017,11,3,0.17065038,1,31,32
2017,11,4,0.51252349,1,24,32
2017,11,5,0.61257402,1,30,32
2017,11,6,0.39104098,1,33,32
2017,11,7,0.48839672,1,32,32
2017,11,8,0.39624643,1,33,32
2017,11,9,0.31772743,1,33,32
2017,11,10,0.06936694,1,32,32
2017,11,11,0.73367731,1,25,32
2017,11,12,0.37424151,1,28,32
2017,11,13,0.29511005,1,33,32
2017,11,14,0.01401479,1,33,32
2017,11,15,0.24572875,1,33,32
2017,11,16,0.26824612,1,33,32
2017,11,17,0.30617596,1,33,32
2017,11,18,0.37652695,1,26,32
2017,11,19,0.15800587,1,25,32
2017,11,20,0.18471055,1,32,32
2017,11,21,0.28140844,1,31,32
2017,11,22,0.27084237,1,32,32
2017,11,23,0.22240321,1,33,32
2017,11,24,0.29587240,1,32,32
2017,11,25,0.49515299,1,28,32
2017,11,26,0.46594609,1,24,32
2017,11,27,0.22237412,1,33,32
2017,11,28,0.07886313,1,33,32
2017,11,29,0.40559902,1,33,32
2017,11,30,0.17976579,1,32,32
2017,12,1,0.28501493,1,32,32
2017,12,2,0.59116077,1,22,32
2017,12,3,0.37089409,1,22,32
2017,12,4,0.26178775,1,33,32
2017,12,5,0.31318601,1,33,32
2017,12,6,0.45433981,1,32,32
2017,12,7,0.21369507,1,32,32
2017,12,8,0.10648065,1,33,32
2017,12,9,0.4123349,1,24,32
2017,12,10,0.20769399,1,30,32
2017,12,11,0.26043730,1,33,32
2017,12,12,0.39514370,1,33,32
2017,12,13,0.18713522,1,32,32
2017,12,14,0.19270473,1,30,32
2017,12,15,0.14519847,1,32,33
2017,12,16,0.60097312,1,27,33
2017,12,17,0.46235321,1,25,33
2017,12,18,0.22312512,1,33,33
2017,12,19,0.20718932,1,32,33
2017,12,20,0.32077066,1,33,33
2017,12,21,0.2726954,1,32,33
2017,12,22,0.24443766,1,33,33
2017,12,23,0.18440682,1,27,33
2017,12,24,-0.0037930,1,24,33
2017,12,25,0.15873529,1,33,33
2017,12,26,0.0721989,1,32,33
2017,12,27,0.07214894,1,32,33
2017,12,28,0.17702510,1,33,33
2017,12,29,0.28334203,1,32,33
2017,12,30,0.43358239,1,24,33
2017,12,31,0.44793341,1,22,33
2018,1,1,0.27173837,1,25,33
2018,1,2,0.29302747,1,32,33
2018,1,3,0.34633646,1,32,33
2018,1,4,0.25937986,1,32,33
2018,1,5,0.32367374,1,31,33
2018,1,6,0.38316452,1,27,33
2018,1,7,0.51750110,1,22,33
2018,1,8,0.29325832,1,33,33
2018,1,9,0.08389627,1,32,33
2018,1,10,0.25609214,1,33,33
2018,1,11,0.18156024,1,33,33
2018,1,12,0.35076054,1,33,33
2018,1,13,0.59840567,1,23,33
2018,1,14,0.09058336,1,16,33
2018,1,15,0.25696444,1,30,33
2018,1,16,0.17050145,1,33,33
2018,1,17,0.36727398,1,32,33
2018,1,18,0.19940905,1,33,33
2018,1,19,0.31368058,1,33,33
2018,1,20,0.28177455,1,26,33
2018,1,21,0.16785152,1,23,33
2018,1,22,0.23143491,1,33,33
2018,1,23,0.13557714,1,32,33
2018,1,24,0.22541265,1,32,33
2018,1,25,0.27883731,1,33,33
2018,1,26,0.35348798,1,33,33
2018,1,27,0.51422718,1,20,33
2018,1,28,0.34743644,1,28,33
2018,1,29,0.03536916,1,33,33
2018,1,30,0.21639186,1,33,33
2018,1,31,0.09071282,1,33,33
2018,2,1,0.18197382,1,33,33
2018,2,2,0.21611367,1,33,33
2018,2,3,0.58336664,1,21,33
2018,2,4,0.16607216,1,21,33
2018,2,5,0.20907560,1,33,33
2018,2,6,-0.0466335,1,33,33
2018,2,7,0.21194209,1,33,33
2018,2,8,0.28205055,1,32,33
2018,2,9,0.18951879,1,32,33
2018,2,10,0.59956899,1,23,33
2018,2,11,0.21239904,1,23,33
2018,2,12,0.14597682,1,33,33
2018,2,13,0.27911561,1,31,33
2018,2,14,0.57265441,1,31,33
2018,2,15,0.77160364,1,24,33
2018,2,16,0.20370312,1,10,33
2018,2,17,0.37133015,1,11,33
2018,2,18,0.08840454,1,14,33
2018,2,19,0.47284767,1,13,33
2018,2,20,0.49567778,1,12,33
2018,2,21,0.48087888,1,21,33
2018,2,22,-0.0676605,1,31,33
2018,2,23,0.36700552,1,32,33
2018,2,24,0.71801900,1,31,33
2018,2,25,0.56477652,1,22,33
2018,2,26,0.21248695,1,32,33
2018,2,27,0.46041740,1,32,33
2018,2,28,0.57114384,1,33,33
2018,3,1,0.33379076,1,33,33
2018,3,2,0.39462695,1,32,33
2018,3,3,0.63390803,1,26,33
2018,3,4,0.42271359,1,20,33
2018,3,5,0.04858678,1,32,33
2018,3,6,0.38531123,1,32,33
2018,3,7,0.58601391,1,31,33
2018,3,8,0.40921099,1,31,33
2018,3,9,0.50251566,1,33,33
2018,3,10,0.77418606,1,30,33
2018,3,11,0.64988841,1,29,33
2018,3,12,0.21348907,1,33,33
2018,3,13,0.38964793,1,33,33
2018,3,14,0.29190052,1,33,33
2018,3,15,0.52071775,1,33,33
2018,3,16,0.49878599,1,33,33
2018,3,17,0.32799821,1,27,33
2018,3,18,0.08467181,1,24,33
2018,3,19,0.00107261,1,33,33
2018,3,20,0.21727370,1,33,33
2018,3,21,0.04285387,1,33,33
2018,3,22,0.45217151,1,33,33
2018,3,23,0.23065875,1,33,33
2018,3,24,0.38332577,1,26,33
2018,3,25,0.51240505,1,27,33
2018,3,26,0.16014610,1,32,33
2018,3,27,0.33399748,1,33,33
2018,3,28,0.28646149,1,33,33
2018,3,29,0.39473322,1,31,33
2018,3,30,0.29351305,1,33,33
2018,3,31,0.59911585,1,28,33
2018,4,1,-0.0014205,1,22,33
2018,4,2,0.24949958,1,33,33
2018,4,3,0.32675937,1,32,33
2018,4,4,0.17611582,1,33,33
2018,4,5,0.64776140,1,28,33
2018,4,6,0.03128971,1,24,33
2018,4,7,-0.0698623,1,28,33
2018,4,8,0.04304755,1,29,33
2018,4,9,0.17825722,1,33,33
2018,4,10,0.19663612,1,33,33
2018,4,11,0.23566085,1,32,33
2018,4,12,0.38097950,1,33,33
2018,4,13,0.07676407,1,32,33
2018,4,14,0.55503365,1,31,33
2018,4,15,0.28400274,1,25,33
2018,4,16,0.01737483,1,33,33
2018,4,17,0.44060167,1,33,33
2018,4,18,0.38356327,1,33,33
2018,4,19,0.28773666,1,33,33
2018,4,20,0.10813483,1,33,33
2018,4,21,0.55188335,1,26,33
2018,4,22,0.31176940,1,22,33
2018,4,23,0.23079463,1,32,33
2018,4,24,0.34074642,1,33,33
2018,4,25,0.51701352,1,32,33
2018,4,26,0.40172371,1,33,33
2018,4,27,0.47288864,1,33,33
2018,4,28,0.39425084,1,29,33
2018,4,29,0.52647819,1,22,33
2018,4,30,0.45169752,1,23,33
2018,5,1,0.29949482,1,23,33
2018,5,2,0.25258355,1,33,33
2018,5,3,0.54346431,1,33,33
2018,5,4,0.22191348,1,33,33
2018,5,5,0.29897838,1,28,33
2018,5,6,0.23264988,1,27,33
2018,5,7,0.25169322,1,33,33
2018,5,8,0.39631680,1,33,33
2018,5,9,0.20161654,1,33,33
2018,5,10,0.28846084,1,33,33
2018,5,11,0.18908255,1,32,33
2018,5,12,0.30403637,1,28,33
2018,5,13,0.42988741,1,24,33
2018,5,14,0.21723007,1,32,33
2018,5,15,0.17481828,1,33,33
2018,5,16,0.22116447,1,33,33
2018,5,17,0.33307716,1,33,33
2018,5,18,0.16401951,1,32,33
2018,5,19,0.48329425,1,31,33
2018,5,20,0.72122183,1,31,33
2018,5,21,0.27570513,1,32,33
2018,5,22,0.13586225,1,34,33
2018,5,23,0.23477811,1,33,33
2018,5,24,0.15866143,1,34,33
2018,5,25,0.19411683,1,33,33
2018,5,26,0.37812146,1,33,33
2018,5,27,0.11967312,1,29,33
2018,5,28,0.04531643,1,33,33
2018,5,29,0.29443096,1,33,33
2018,5,30,0.05993769,1,33,33
2018,5,31,0.14991146,1,33,33
2018,6,1,-0.0388765,1,33,33
2018,6,2,0.41086821,1,29,33
2018,6,3,0.12409074,1,26,33
2018,6,4,0.14586132,1,34,33
2018,6,5,0.13008961,1,34,33
2018,6,6,0.35647101,1,34,33
2018,6,7,0.17819526,1,34,33
2018,6,8,0.25283810,1,34,33
2018,6,9,0.59529527,1,32,33
2018,6,10,0.38793606,1,26,33
2018,6,11,0.07810013,1,34,34
2018,6,12,0.18993727,1,34,34
2018,6,13,0.33167654,1,34,34
2018,6,14,0.36698107,1,34,34
2018,6,15,0.20256908,1,34,34
2018,6,16,0.59594801,1,31,34
2018,6,17,0.33416301,1,26,34
2018,6,18,0.18709233,1,28,34
2018,6,19,0.09222191,1,34,34
2018,6,20,0.09539148,1,34,34
2018,6,21,0.21269686,1,34,34
2018,6,22,0.07910967,1,33,34
2018,6,23,0.25186247,1,32,34
2018,6,24,0.21813228,1,26,34
2018,6,25,0.03460098,1,34,34
2018,6,26,0.05043308,1,33,34
2018,6,27,0.12962363,1,34,34
2018,6,28,-0.0213863,1,33,34
2018,6,29,0.01323080,1,33,34
2018,6,30,0.33065243,1,30,34
2018,7,1,0.13834227,1,29,34
2018,7,2,0.05099432,1,33,34
2018,7,3,0.04398609,1,34,34
2018,7,4,0.09075291,1,34,34
2018,7,5,0.16711893,1,34,34
2018,7,6,0.13082441,1,34,34
2018,7,7,0.26802942,1,34,34
2018,7,8,0.19865160,1,29,34
2018,7,9,0.12388950,1,33,34
2018,7,10,-0.0055552,1,34,34
2018,7,11,0.09002695,1,34,34
2018,7,12,0.06712278,1,34,34
2018,7,13,0.22294464,1,33,34
2018,7,14,0.22293007,1,34,34
2018,7,15,0.49004367,1,30,34
2018,7,16,0.02889341,1,34,34
2018,7,17,0.20816491,1,33,34
2018,7,18,0.04612051,1,34,34
2018,7,19,0.18745942,1,34,34
2018,7,20,0.38260989,1,34,34
2018,7,21,0.47485470,1,31,34
2018,7,22,0.11005083,1,26,34
2018,7,23,0.16747895,1,35,34
2018,7,24,0.10995264,1,35,34
2018,7,25,-0.0001308,1,35,34
2018,7,26,0.07720508,1,35,34
2018,7,27,-0.0583635,1,34,34
2018,7,28,0.49683199,1,31,34
2018,7,29,0.36724145,1,24,34
2018,7,30,0.05723819,1,35,34
2018,7,31,0.24549714,1,35,34
2018,8,1,0.26840484,1,34,34
2018,8,2,0.22573041,1,35,34
2018,8,3,0.32354499,1,35,34
2018,8,4,0.38353689,1,26,34
2018,8,5,0.32853165,1,20,34
2018,8,6,-0.0791595,1,35,34
2018,8,7,0.31942456,1,35,34
2018,8,8,0.21258640,1,35,34
2018,8,9,0.36720488,1,35,34
2018,8,10,0.22029325,1,35,35
2018,8,11,0.15359728,1,33,35
2018,8,12,0.49223665,1,28,35
2018,8,13,0.09061618,1,35,35
2018,8,14,0.37052596,1,35,35
2018,8,15,0.22684161,1,35,35
2018,8,16,0.41595694,1,35,35
2018,8,17,0.07082750,1,34,35
2018,8,18,0.35676484,1,28,35
2018,8,19,0.06711629,1,26,35
2018,8,20,0.31951837,1,34,35
2018,8,21,0.26252860,1,35,35
2018,8,22,0.20211442,1,34,35
2018,8,23,0.26598998,1,35,35
2018,8,24,0.04810275,1,35,35
2018,8,25,0.68480881,1,32,35
2018,8,26,-0.0776280,1,29,35
2018,8,27,0.26454268,1,34,35
2018,8,28,0.43466399,1,35,35
2018,8,29,0.32878850,1,35,35
2018,8,30,0.26200610,1,34,35
2018,8,31,0.08826817,1,34,35
2018,9,1,0.37516767,1,30,35
2018,9,2,-0.1015209,1,26,35
2018,9,3,0.19232776,1,34,35
2018,9,4,0.15854820,1,34,35
2018,9,5,0.26569253,1,34,35
2018,9,6,0.24993762,1,34,35
2018,9,7,0.18289751,1,35,35
2018,9,8,0.49407050,1,32,35
2018,9,9,0.05653795,1,27,35
2018,9,10,0.04122657,1,34,35
2018,9,11,0.31462901,1,32,35
2018,9,12,0.32703599,1,34,35
2018,9,13,0.22528095,1,33,35
2018,9,14,0.18113336,1,35,35
2018,9,15,0.40697919,1,27,35
2018,9,16,-0.1484567,1,20,35
2018,9,17,-0.0744161,1,33,35
2018,9,18,0.36755094,1,35,35
2018,9,19,0.24634500,1,34,35
2018,9,20,0.37051194,1,35,35
2018,9,21,0.20808091,1,34,35
2018,9,22,0.28218356,1,24,35
2018,9,23,0.33103725,1,19,35
2018,9,24,0.08421799,1,14,35
2018,9,25,0.31434095,1,35,35
2018,9,26,0.13013554,1,35,35
2018,9,27,0.21402083,1,35,35
2018,9,28,0.25086772,1,35,35
2018,9,29,0.31453226,1,35,35
2018,9,30,-0.0817914,1,19,35
2018,10,1,0.44852120,1,10,35
2018,10,2,0.64334689,1,16,35
2018,10,3,0.61768677,1,12,35
2018,10,4,0.31605998,1,10,35
2018,10,5,0.22281202,1,7,35
2018,10,6,0.21281227,1,14,35
2018,10,7,0.64677622,1,24,35
2018,10,8,-0.0336048,1,35,35
2018,10,9,-0.0080234,1,35,35
2018,10,10,0.14319198,1,35,35
2018,10,11,0.13940795,1,35,35
2018,10,12,0.08282137,1,35,35
2018,10,13,0.04777998,1,35,35
2018,10,14,0.04481549,1,33,35
2018,10,15,0.16277949,1,35,35
2018,10,16,0.08021979,1,35,35
2018,10,17,0.11408516,1,35,35
2018,10,18,0.07053805,1,35,35
2018,10,19,0.35539765,1,35,35
2018,10,20,0.34568484,1,33,35
2018,10,21,0.37457747,1,33,35
2018,10,22,0.31952725,1,35,35
2018,10,23,0.10170841,1,35,35
2018,10,24,0.27113905,1,35,35
2018,10,25,0.10943203,1,35,35
2018,10,26,0.31472383,1,35,35
2018,10,27,0.34291162,1,33,35
2018,10,28,-0.1925188,1,24,35
2018,10,29,-0.0340007,1,36,35
2018,10,30,0.22503393,1,36,35
2018,10,31,0.26129501,1,36,35
2018,11,1,0.13464867,1,36,35
2018,11,2,0.17643730,1,36,35
2018,11,3,0.56227838,1,34,35
2018,11,4,0.21693697,1,33,35
2018,11,5,0.24495598,1,36,35
2018,11,6,0.11389247,1,36,35
2018,11,7,0.11861680,1,36,35
2018,11,8,0.30269254,1,36,35
2018,11,9,0.20878778,1,36,36
2018,11,10,0.42980073,1,32,36
2018,11,11,0.50968164,1,33,36
2018,11,12,0.21193264,1,36,36
2018,11,13,0.16557052,1,36,36
2018,11,14,0.29126308,1,36,36
2018,11,15,0.26878695,1,36,36
2018,11,16,0.19295416,1,36,36
2018,11,17,0.34921854,1,33,36
2018,11,18,0.37149141,1,34,36
2018,11,19,0.09147544,1,36,36
2018,11,20,0.09111628,1,36,36
2018,11,21,0.12549941,1,36,36
2018,11,22,0.23131124,1,36,36
2018,11,23,0.18592854,1,36,36
2018,11,24,0.17159162,1,34,36
2018,11,25,0.07598142,1,32,36
2018,11,26,0.12363578,1,36,36
2018,11,27,0.24423665,1,36,36
2018,11,28,0.26011555,1,36,36
2018,11,29,0.28036491,1,36,36
2018,11,30,0.32437439,1,36,36
2018,12,1,0.44826875,1,32,36
2018,12,2,0.25113539,1,34,36
2018,12,3,0.06092286,1,36,36
2018,12,4,0.33532025,1,36,36
2018,12,5,0.19045972,1,36,36
2018,12,6,0.12774055,1,36,36
2018,12,7,0.33869589,1,36,36
2018,12,8,0.18759492,1,33,36
2018,12,9,0.03150980,1,35,36
2018,12,10,0.19384664,1,36,36
2018,12,11,0.12564399,1,37,36
2018,12,12,0.46054629,1,37,36
2018,12,13,0.27377710,1,37,36
2018,12,14,0.37327420,1,37,36
2018,12,15,0.61483468,1,30,36
2018,12,16,0.04130336,1,25,36
2018,12,17,0.31956451,1,36,36
2018,12,18,0.20121049,1,36,36
2018,12,19,0.08820657,1,37,36
2018,12,20,0.45014875,1,37,36
2018,12,21,0.31732043,1,37,36
2018,12,22,0.50089189,1,32,36
2018,12,23,0.28209055,1,22,36
2018,12,24,0.11543072,1,37,36
2018,12,25,0.29328175,1,37,36
2018,12,26,0.24066546,1,36,36
2018,12,27,0.41487441,1,37,36
2018,12,28,0.41596112,1,37,37
2018,12,29,0.58307119,1,24,37
2018,12,30,0.1019195,1,13,37
2018,12,31,0.27007667,1,16,37
2019,1,1,0.16970882,1,19,37
2019,1,2,0.16425201,1,36,37
2019,1,3,0.21647362,1,36,37
2019,1,4,0.28976264,1,36,37
2019,1,5,0.67993255,1,26,37
2019,1,6,0.41258882,1,16,37
2019,1,7,0.20852682,1,37,37
2019,1,8,0.46878893,1,38,37
2019,1,9,0.12765062,1,38,37
2019,1,10,0.41394249,1,38,37
2019,1,11,0.22502836,1,38,37
2019,1,12,0.73126715,1,31,37
2019,1,13,0.47238898,1,26,37
2019,1,14,0.15422210,1,38,37
2019,1,15,0.32535234,1,38,37
2019,1,16,0.28699924,1,38,37
2019,1,17,0.12937520,1,37,37
2019,1,18,0.41578840,1,38,37
2019,1,19,0.71024322,1,32,37
2019,1,20,0.30087042,1,24,37
2019,1,21,0.29252872,1,39,37
2019,1,22,0.46910994,1,38,37
2019,1,23,0.29828981,1,39,38
2019,1,24,0.38281631,1,39,38
2019,1,25,0.28483741,1,38,38
2019,1,26,0.78096927,1,32,38
2019,1,27,0.59917790,1,18,38
2019,1,28,0.48481754,1,39,38
2019,1,29,0.36114116,1,39,38
2019,1,30,0.42865634,1,39,38
2019,1,31,0.47820923,1,38,38
2019,2,1,0.28358754,1,39,38
