date,year,month,day,open,close,high,low,volume,money,rt,rv,rk,rk2
2018/2/9,2018,2,9,1275.12,1270.85,1290.12,1252.59,1055005200,1677786522,-0.6922767,0.47924716,0.00043322,0.00028852
2018/2/12,2018,2,12,1277.05,1309.99,1312.42,1277.05,771026900,1390851431,1.17169228,1.37286279,0.00010131,5.70E-05
2018/2/13,2018,2,13,1321.14,1312.89,1328.27,1312.24,693929900,1385253440,1.2020439,1.44490953,4.11E-05,1.86E-05
2018/2/14,2018,2,14,1318.18,1327.36,1330.07,1312.6,481767600,1002871941,0.20398841,0.04161127,3.55E-05,1.76E-05
2018/2/22,2018,2,22,1339.77,1351.99,1358.58,1338.49,842647800,1492201843,1.09987613,1.2097275,5.64E-05,2.24E-05
2018/2/23,2018,2,23,1351.06,1359.18,1359.47,1343.04,861708800,1554978419,0.62467264,0.39021591,6.38E-05,2.99E-05
2018/2/26,2018,2,26,1367,1388.71,1392.57,1364.19,1065045600,1930606214,1.19369265,1.42490215,9.26E-05,4.11E-05
2018/2/27,2018,2,27,1385.64,1388.32,1397.89,1382.75,886833900,1646113306,0.67210655,0.45172722,4.44E-05,3.25E-05
2018/2/28,2018,2,28,1379.56,1396.2,1402.15,1374.37,957818700,1742732237,0.32972218,0.10871671,8.05E-05,4.39E-05
2018/3/1,2018,3,1,1386.3,1412.23,1415.26,1382.95,859777900,1667968242,1.01648393,1.03323959,8.17E-05,3.38E-05
2018/3/2,2018,3,2,1404.28,1402.58,1418.32,1398.74,868441700,1525754771,0.50704185,0.25709144,6.25E-05,3.36E-05
2018/3/5,2018,3,5,1405.47,1412.2,1412.37,1398.67,696066300,1329535674,0.24424965,0.05965789,3.17E-05,2.08E-05
2018/3/6,2018,3,6,1413.23,1419.4,1419.75,1409.83,819579300,1482040119,0.42832209,0.18345981,2.86E-05,1.67E-05
2018/3/7,2018,3,7,1418.89,1411.13,1424.86,1410.16,726460700,1446983678,-0.0645823,0.00417087,5.37E-05,3.17E-05
2018/3/8,2018,3,8,1413.04,1419.11,1421.74,1410.83,931407000,1544506862,0.00673324,4.53E-05,3.62E-05,1.92E-05
2018/3/9,2018,3,9,1422.25,1439.25,1440.51,1421.16,969479000,1601529730,0.79817822,0.63708847,3.09E-05,1.58E-05
2018/3/12,2018,3,12,1446.06,1463.45,1465.2,1445.87,1292247600,2486468688,1.24019465,1.53808278,2.55E-05,1.48E-05
2018/3/13,2018,3,13,1461.85,1451.96,1462.78,1451.41,902464300,1646204940,0.1768339,0.03127023,3.28E-05,2.01E-05
2018/3/14,2018,3,14,1448.86,1443.6,1464.47,1443.51,971320000,1848576342,-0.5455938,0.29767267,4.79E-05,2.47E-05
2018/3/15,2018,3,15,1442.4,1449.65,1449.96,1436.98,1082942300,1691803375,0.02367372,0.00056044,6.82E-05,3.89E-05
2018/3/16,2018,3,16,1449.45,1433.57,1454.36,1433.17,818922700,1350294235,-0.2666809,0.07111873,4.40E-05,1.61E-05
2018/3/19,2018,3,19,1431.08,1432.87,1439.08,1426.02,747446600,1195650179,-0.4996448,0.24964499,3.06E-05,1.58E-05
2018/3/20,2018,3,20,1423.87,1434.23,1436.38,1419.53,782105400,1323575804,0.09548901,0.00911815,2.95E-05,9.59E-06
2018/3/21,2018,3,21,1440.55,1426.35,1450.83,1423.31,849320400,1482253843,0.07557666,0.00571183,9.06E-05,3.69E-05
2018/3/22,2018,3,22,1427.15,1418.58,1433.12,1408.2,804465900,1286531819,-0.6674504,0.44549006,9.84E-05,5.23E-05
2018/3/23,2018,3,23,1372.06,1364.04,1390.9,1344.51,1584045800,2358454912,-1.9642515,3.85828427,0.00029669,0.00013941
2018/3/26,2018,3,26,1344.01,1379.99,1380.44,1342.23,1074935200,1749407812,0.25028359,0.06264187,0.00024865,9.34E-05
2018/3/27,2018,3,27,1396.34,1414.03,1414.27,1396.02,1100825800,1913730504,2.20561234,4.86472582,6.69E-05,3.44E-05
2018/3/28,2018,3,28,1392.18,1391.86,1408.55,1389,1103258000,1989387137,-0.1395625,0.01947769,6.72E-05,5.14E-05
2018/3/29,2018,3,29,1397.55,1385.32,1402.61,1368.76,900423700,1614105730,-0.2145286,0.04602252,0.00021121,0.00010759
2018/3/30,2018,3,30,1389.63,1397.7,1399.3,1389.35,830702200,1503180774,0.00466106,2.17E-05,2.73E-05,1.77E-05
2018/4/2,2018,4,2,1402.23,1387.14,1402.79,1385.84,1046983600,1832175337,-0.0778885,0.00606663,2.74E-05,1.21E-05
2018/4/3,2018,4,3,1368.19,1366.41,1375.86,1357.43,811213400,1425686747,-1.1238222,1.26297648,6.55E-05,3.28E-05
2018/4/4,2018,4,4,1370.27,1351.89,1374.06,1350.76,889150600,1396728287,-0.5205056,0.27092611,4.22E-05,1.99E-05
2018/4/9,2018,4,9,1348.82,1354.91,1362.88,1342.65,791624200,1150804999,-0.4895701,0.23967893,4.68E-05,4.25E-05
2018/4/10,2018,4,10,1358.25,1369.09,1369.33,1354.83,849875400,1303835169,0.64780013,0.41964501,6.56E-05,2.81E-05
2018/4/11,2018,4,11,1374.56,1373.5,1378.87,1370.75,790824800,1205994830,0.484895,0.23512316,1.61E-05,7.12E-06
2018/4/12,2018,4,12,1372.66,1358.79,1374.49,1354.68,679340300,1108870356,-0.5011359,0.25113725,4.28E-05,2.70E-05
2018/4/13,2018,4,13,1364.7,1352.48,1369.03,1347.45,621542500,1084468194,-0.6432126,0.41372253,9.15E-05,4.58E-05
2018/4/16,2018,4,16,1349.32,1341.05,1351.87,1333.25,684539900,1032443096,-0.7592221,0.5764182,5.54E-05,3.17E-05
2018/4/17,2018,4,17,1344.65,1312.94,1348.82,1311.73,905259100,1437934763,-1.1870077,1.40898749,0.00014191,5.98E-05
2018/4/18,2018,4,18,1321.31,1324.82,1328.99,1289.91,879501700,1507280701,-0.645238,0.41633213,0.00030655,0.00014766
2018/4/19,2018,4,19,1324.31,1339.43,1344.01,1322.29,935176000,1422012221,0.59153,0.34990774,5.29E-05,2.62E-05
2018/4/20,2018,4,20,1335.65,1316.76,1337.09,1314.18,920279700,1303128178,-0.2483033,0.06165454,4.34E-05,1.09E-05
2018/4/23,2018,4,23,1315.81,1317.11,1325.21,1306.22,666373000,1038038093,-0.6070621,0.36852444,0.00010359,5.94E-05
2018/4/24,2018,4,24,1318.11,1344.1,1344.39,1318.11,813073700,1344969922,0.92383984,0.85348005,7.80E-05,3.35E-05
2018/4/25,2018,4,25,1339.05,1333.73,1340.77,1330.78,684098700,1157093648,0.51162651,0.26176168,1.93E-05,1.18E-05
2018/4/26,2018,4,26,1330.55,1304.34,1330.61,1303.85,842563800,1275184684,-1.140598,1.300964,6.83E-05,3.81E-05
2018/4/27,2018,4,27,1309.38,1314.06,1316.65,1303.39,671688700,1012541694,-0.5416003,0.29333096,5.99E-05,2.43E-05
2018/5/2,2018,5,2,1312.59,1311.06,1321.68,1303.29,735215900,1157684976,0.05568643,0.00310097,7.52E-05,4.21E-05
2018/5/3,2018,5,3,1310.94,1320.65,1323.24,1298.3,793901900,1206144487,0.26586444,0.0706839,0.00012407,8.08E-05
2018/5/4,2018,5,4,1319.29,1322.88,1329.13,1318.71,632267300,1021990099,0.39376355,0.15504973,2.97E-05,2.00E-05
2018/5/7,2018,5,7,1324.16,1351.27,1351.54,1323.72,868399900,1641506073,1.04018643,1.08198782,6.40E-05,2.28E-05
2018/5/8,2018,5,8,1353.09,1358,1362.63,1351.73,839461300,1593373421,1.09593052,1.20106372,3.07E-05,1.99E-05
2018/5/9,2018,5,9,1358.26,1358.87,1361.92,1352.94,691892900,1227873025,0.18512263,0.03427039,2.75E-05,1.34E-05
2018/5/10,2018,5,10,1361.82,1360.43,1367.63,1351.75,730719900,1348340576,0.06932892,0.00480649,4.20E-05,1.92E-05
2018/5/11,2018,5,11,1362.83,1361.35,1368.06,1358.56,984953100,1741474632,-0.0149912,0.00022473,2.84E-05,1.77E-05
2018/5/14,2018,5,14,1361.76,1364.22,1374.46,1359.83,1000867600,1717697152,0.0442727,0.00196007,5.26E-05,3.65E-05
2018/5/15,2018,5,15,1368.06,1379.79,1380.01,1366.02,800385300,1355969700,0.57124199,0.32631741,3.53E-05,2.26E-05
2018/5/16,2018,5,16,1376.87,1378.31,1387.03,1373.91,789400100,1398180872,0.32417621,0.10509021,4.39E-05,2.65E-05
2018/5/17,2018,5,17,1378.99,1363.32,1379.39,1358.98,622896800,1149024956,-0.4295131,0.18448154,3.30E-05,1.67E-05
2018/5/18,2018,5,18,1363.82,1367.81,1368.66,1354.17,699451900,1204854420,-0.3535342,0.12498645,7.63E-05,2.85E-05
2018/5/21,2018,5,21,1378.15,1379.84,1389.72,1377.31,1014849700,1700436484,0.50716755,0.25721892,3.50E-05,2.16E-05
2018/5/22,2018,5,22,1379.23,1377.3,1379.45,1368.33,857676500,1356664820,-0.0267941,0.00071792,3.73E-05,1.66E-05
2018/5/23,2018,5,23,1374.35,1358.88,1374.5,1358.7,786618200,1224966261,-0.6455588,0.4167462,2.99E-05,2.21E-05
2018/5/24,2018,5,24,1359.3,1347.8,1362.79,1345.91,701617600,1220580234,-0.8471894,0.71773,3.02E-05,2.03E-05
2018/5/25,2018,5,25,1344.6,1331.9,1347.05,1326.74,855137800,1361443407,-0.8843697,0.78210994,5.92E-05,2.98E-05
2018/5/28,2018,5,28,1333.16,1321.15,1336.6,1319.32,729663900,1126105682,-0.7640977,0.58384542,7.82E-05,4.14E-05
2018/5/29,2018,5,29,1318.77,1314.23,1325.08,1313.08,664605000,9987720004,-0.6210898,0.38575254,4.85E-05,1.92E-05
2018/5/30,2018,5,30,1295.58,1276.45,1295.58,1274.72,857199500,1239485236,-1.4165251,2.00654346,0.00011355,5.39E-05
2018/5/31,2018,5,31,1283.81,1287.78,1291.5,1277.52,667892100,9421207547,-0.2622559,0.06877816,5.96E-05,3.97E-05
2018/6/1,2018,6,1,1284.39,1274.67,1284.39,1267.21,734471400,9779027234,-0.3102989,0.09628544,4.49E-05,3.12E-05
2018/6/4,2018,6,4,1261.72,1250.76,1266.93,1248.28,779269900,1049337274,-1.1522931,1.32777956,5.53E-05,1.82E-05
2018/6/5,2018,6,5,1243.21,1265.69,1265.77,1242.21,725539100,1041490422,0.13643615,0.01861482,5.96E-05,2.45E-05
2018/6/6,2018,6,6,1261.52,1261.72,1268.38,1256.32,925879600,1347041849,0.64184924,0.41197045,3.93E-05,2.84E-05
2018/6/7,2018,6,7,1264.43,1256.15,1266.97,1255.23,707657300,9901082866,-0.1852637,0.03432265,2.87E-05,1.71E-05
2018/6/8,2018,6,8,1255.02,1244.75,1255.02,1237.58,713539400,9189407765,-0.6812656,0.46412288,3.69E-05,1.93E-05
2018/6/11,2018,6,11,1242.8,1236.1,1247.42,1230.76,664477800,9382865794,-0.659704,0.43520941,3.21E-05,1.87E-05
2018/6/12,2018,6,12,1239.51,1242.2,1243.82,1226.92,803646800,1068071166,-0.0209719,0.00043982,7.52E-05,4.52E-05
2018/6/13,2018,6,13,1237.57,1228.74,1240.47,1227.76,797472000,1027071609,-0.3790038,0.14364391,3.69E-05,1.60E-05
2018/6/14,2018,6,14,1224.56,1223.61,1234.9,1222.33,700411500,9222468827,-0.4926755,0.24272919,7.21E-05,5.54E-05
2018/6/15,2018,6,15,1222.05,1208.46,1226.37,1201.15,788362900,9979231350,-0.5747789,0.33037082,0.00010911,6.24E-05
2018/6/19,2018,6,19,1190.9,1158.41,1195.74,1143.07,1295755200,1533959035,-2.3226677,5.39478544,0.00030567,0.00017573
2018/6/20,2018,6,20,1146.19,1161.59,1168.63,1142.95,824609900,1098201654,-1.082243,1.17125005,0.00018396,9.71E-05
2018/6/21,2018,6,21,1162.1,1136.32,1167.97,1136.04,854114100,1074762368,-0.3755964,0.14107269,0.00013203,8.11E-05
2018/6/22,2018,6,22,1126.23,1145.94,1149.48,1118.81,891619800,1178665414,-0.6081622,0.36986127,0.00018887,7.21E-05
2018/6/25,2018,6,25,1155.06,1136.96,1157.29,1136.59,814373600,1129073432,0.41180941,0.16958699,0.00010143,5.77E-05
2018/6/26,2018,6,26,1124.5,1137.08,1143.35,1121.76,819395600,1085957010,-0.6813523,0.46424103,0.0001283,9.38E-05
2018/6/27,2018,6,27,1138.21,1131.97,1144.66,1126.06,767836200,9460148136,0.28754573,0.08268255,6.31E-05,4.00E-05
2018/6/28,2018,6,28,1130.27,1120.55,1138.81,1117.23,736994800,9284201870,-0.6791156,0.46119812,7.57E-05,3.01E-05
2018/6/29,2018,6,29,1121.29,1143.41,1144.28,1114.07,892819100,1111204512,0.50197855,0.25198247,0.00012216,6.04E-05
2018/7/2,2018,7,2,1140.3,1120.54,1144.08,1114.31,869299300,1029691680,-0.0290584,0.00084439,8.79E-05,4.59E-05
2018/7/3,2018,7,3,1124.03,1126.17,1127.22,1095.34,879969600,1116508874,-0.541517,0.29324069,0.00038372,0.00018692
2018/7/4,2018,7,4,1122.46,1111.3,1124,1107.88,790392700,9305127202,-0.4946588,0.24468735,7.12E-05,2.37E-05
2018/7/5,2018,7,5,1108.67,1093.21,1116.24,1089.99,931851400,1075198919,-1.1467277,1.31498458,0.00011996,7.03E-05
2018/7/6,2018,7,6,1092.76,1098.72,1113.85,1078.14,991058400,1255507630,-0.3915265,0.15329306,0.00051011,0.00029496
2018/7/9,2018,7,9,1102.66,1119.46,1119.71,1102.66,825159200,1071631297,1.04837907,1.09909867,4.60E-05,2.17E-05
2018/7/10,2018,7,10,1125.01,1125.7,1129.99,1114.93,875516600,1145420174,0.89810456,0.80659181,8.48E-05,4.30E-05
2018/7/11,2018,7,11,1109.39,1109.86,1116.01,1096.17,944837200,1208804345,-0.5888183,0.34670703,0.00018033,8.36E-05
2018/7/12,2018,7,12,1110.33,1134.27,1137.2,1110.33,1082406800,1381241106,0.96321988,0.92779254,9.82E-05,4.49E-05
2018/7/13,2018,7,13,1136.3,1132.12,1137.7,1128.78,840445500,1116585059,0.84403885,0.71240158,2.84E-05,1.53E-05
2018/7/16,2018,7,16,1131.83,1125.84,1133.55,1122.12,732900100,9789588359,-0.4016332,0.16130922,4.84E-05,2.75E-05
2018/7/17,2018,7,17,1125.08,1129.26,1129.34,1114.7,688867500,9843808283,-0.0987255,0.00974674,0.00010734,4.64E-05
2018/7/18,2018,7,18,1130.52,1130.12,1145.86,1130.05,971058700,1125110111,0.19411562,0.03768087,9.16E-05,4.75E-05
2018/7/19,2018,7,19,1132.03,1127.77,1142.28,1123.38,806462200,9648347022,-0.1057712,0.01118755,9.48E-05,5.59E-05
2018/7/20,2018,7,20,1126.67,1139.62,1141.84,1122.33,751620900,9110054421,0.29021261,0.08422335,9.50E-05,3.14E-05
2018/7/23,2018,7,23,1138.23,1152.01,1153.14,1135,863072800,1043142516,0.96595185,0.93306298,6.85E-05,3.28E-05
2018/7/24,2018,7,24,1154.77,1174.1,1178.08,1154.75,1260001100,1511040269,1.347506,1.81577243,9.97E-05,5.50E-05
2018/7/25,2018,7,25,1174.17,1161.04,1174.69,1158.21,889684900,1132074734,0.23516895,0.05530443,4.69E-05,2.37E-05
2018/7/26,2018,7,26,1161.08,1151.96,1165.6,1148.33,1007553100,1108873539,-0.829358,0.68783482,7.44E-05,3.35E-05
2018/7/27,2018,7,27,1153.43,1146.36,1155.43,1145.87,819939700,7789277275,-0.554112,0.30704016,3.89E-05,1.30E-05
2018/7/30,2018,7,30,1146.86,1144.63,1154.59,1139.25,732276400,8883344313,-0.3326118,0.11063065,6.52E-05,4.61E-05
2018/7/31,2018,7,31,1143.94,1137.51,1144.38,1133.59,615994400,6806786768,-0.3555182,0.12639322,6.83E-05,3.43E-05
2018/8/1,2018,8,1,1141.5,1125.41,1147.17,1125.07,703688600,8235132041,-0.7092476,0.5030322,7.19E-05,3.46E-05
2018/8/2,2018,8,2,1120.18,1095.58,1120.41,1076.76,897126600,1033557675,-1.783182,3.17973814,0.00028883,0.00012162
2018/8/3,2018,8,3,1095.5,1079.76,1100.18,1079.66,599963400,7134355055,-1.5960579,2.54740098,0.0001152,7.16E-05
2018/8/6,2018,8,6,1076.12,1051.7,1080.51,1047.12,759201000,9416928195,-1.7720507,3.14016403,0.00024019,0.00011988
2018/8/7,2018,8,7,1052.39,1068.62,1068.62,1039.89,695286700,8257094170,-0.3037404,0.09225828,0.00022378,0.00010885
2018/8/8,2018,8,8,1064.48,1053.28,1072.23,1052.5,778174200,8574335835,0.0367125,0.0013478,9.29E-05,5.59E-05
2018/8/9,2018,8,9,1048.41,1074.37,1080.75,1048.03,808199300,9070104501,0.40163667,0.16131202,0.00014363,6.15E-05
2018/8/10,2018,8,10,1074.27,1079.16,1083.75,1069.31,599097100,6953831495,1.25546847,1.57620109,7.39E-05,3.15E-05
2018/8/13,2018,8,13,1068.69,1079.89,1081.22,1060.34,629688900,7730140420,0.22660717,0.05135081,0.0001117,5.37E-05
2018/8/14,2018,8,14,1079.83,1074.46,1080.35,1069.39,557288300,6432489548,0.23385066,0.05468613,4.97E-05,2.97E-05
2018/8/15,2018,8,15,1074.59,1046.74,1076.26,1045.87,778386500,8855338519,-1.3516568,1.8269762,0.00012774,6.06E-05
2018/8/16,2018,8,16,1034.52,1035.26,1049.33,1024.76,621668200,7063553960,-1.619336,2.62224925,0.0002659,0.00014508
2018/8/17,2018,8,17,1044.5,1020.39,1047.59,1018.95,620457300,6947652579,-0.5972697,0.35673113,0.00011618,6.72E-05
2018/8/20,2018,8,20,1021.99,1031.65,1031.69,1012.83,691801200,7929236339,-0.5376061,0.2890204,0.00018871,9.34E-05
2018/8/21,2018,8,21,1033.09,1034.42,1039.59,1026.97,669929200,8367774279,0.52502625,0.27565256,7.05E-05,3.21E-05
2018/8/22,2018,8,22,1034.38,1020.55,1034.49,1018.28,618703900,7066983569,-0.530387,0.28131044,4.20E-05,3.06E-05
2018/8/23,2018,8,23,1020.81,1026.41,1029.94,1016,675980000,7989065972,-0.335924,0.11284494,0.00013124,6.75E-05
2018/8/24,2018,8,24,1024.77,1019.81,1024.91,1016.52,528602600,6037614259,-0.0425649,0.00181177,4.60E-05,2.52E-05
2018/8/27,2018,8,27,1023.38,1040.31,1042.32,1023.38,802621500,8991541884,0.65363701,0.42724134,6.36E-05,2.60E-05
2018/8/28,2018,8,28,1042.37,1045.89,1048.28,1040.54,703233800,8103380021,0.94490853,0.89285214,3.56E-05,1.62E-05
2018/8/29,2018,8,29,1043.94,1037.92,1046.16,1035.82,537525000,6296905725,-0.1858023,0.03452249,2.07E-05,1.36E-05
2018/8/30,2018,8,30,1036.34,1027.31,1040.05,1026.55,556122000,6388580681,-0.6974022,0.48636995,3.88E-05,2.07E-05
2018/8/31,2018,8,31,1026.99,1018.45,1029.68,1016.05,597996800,6702859778,-0.7562548,0.57192141,0.00010529,5.15E-05
2018/9/3,2018,9,3,1020.19,1018.28,1022.55,1008.7,699277300,6836349155,-0.3699,0.13682607,6.48E-05,3.68E-05
2018/9/4,2018,9,4,1018.19,1024.87,1026.74,1013.25,738554200,7753883093,0.19877184,0.03951024,8.50E-05,5.83E-05
2018/9/5,2018,9,5,1021.52,1008.08,1025.62,1007.58,761492000,7491289408,-0.4333828,0.18782072,7.01E-05,2.68E-05
2018/9/6,2018,9,6,1003.99,997.65,1012.63,995.97,655125900,6778130667,-1.0268667,1.05445523,6.70E-05,5.08E-05
2018/9/7,2018,9,7,1000.82,998.32,1011.72,992.22,690736900,7048442440,-0.2459615,0.06049708,0.00012327,5.76E-05
2018/9/10,2018,9,10,1002.85,982.29,1006.09,981.87,806803800,8412446701,-0.8116252,0.65873558,5.54E-05,3.64E-05
2018/9/11,2018,9,11,983.26,983.38,989.83,977.9,634229800,6217328540,-0.8514607,0.7249854,8.01E-05,3.63E-05
2018/9/12,2018,9,12,981.78,988.5,994.91,979.15,673404800,7462765903,0.23083016,0.05328256,0.00010478,6.64E-05
2018/9/13,2018,9,13,997.38,994.51,1001.27,982.99,705404900,7600397189,0.55949736,0.31303729,7.67E-05,5.07E-05
2018/9/14,2018,9,14,998.19,995.53,1004.85,994.91,749278200,8895984091,-0.0806303,0.00650125,3.91E-05,1.87E-05
2018/9/17,2018,9,17,989.86,981.37,989.86,980.23,599439900,6169257425,-0.7380437,0.54470851,4.08E-05,2.99E-05
2018/9/18,2018,9,18,978.69,1001.35,1001.52,978.65,725820400,7723290239,0.50121272,0.25121419,0.00013724,7.76E-05
2018/9/19,2018,9,19,998.96,1010.29,1016.86,997.53,845717000,9203180913,1.38009034,1.90464936,7.69E-05,2.89E-05
2018/9/20,2018,9,20,1010.97,1009.7,1018.43,1009.62,705584700,7861976416,0.46442575,0.21569128,2.24E-05,9.55E-06
2018/9/21,2018,9,21,1013.53,1031.44,1031.44,1007.83,925635200,1134470340,0.87057013,0.75789235,0.00012745,5.23E-05
2018/9/25,2018,9,25,1025.78,1029.31,1032.68,1023.29,637244900,8092992465,0.67095839,0.45018516,3.14E-05,1.85E-05
2018/9/26,2018,9,26,1030.59,1036.68,1043.16,1028.74,879311700,1025077482,0.45904928,0.21072624,7.96E-05,4.03E-05
2018/9/27,2018,9,27,1037.28,1027.12,1039.37,1026.67,828762800,9810826942,-0.1464738,0.02145458,4.80E-05,2.83E-05
2018/9/28,2018,9,28,1029.09,1036.75,1036.97,1025.56,729254500,8399538754,-0.022196,0.00049266,4.24E-05,2.37E-05
2018/10/8,2018,10,8,1017.66,1002.42,1022.51,1000.83,825761800,9160995246,-1.1403635,1.30042892,8.11E-05,4.67E-05
2018/10/9,2018,10,9,1003.41,996.98,1009.91,993.95,696399400,7499378272,-0.8916258,0.79499662,8.53E-05,4.75E-05
2018/10/10,2018,10,10,999.63,984.51,1001.38,979.85,727706200,9146080586,-0.8258293,0.68199405,0.000155,7.46E-05
2018/10/11,2018,10,11,952.96,920.85,957.49,915.16,1240851800,1190497547,-3.5650388,12.7095022,0.00038529,0.00020368
2018/10/12,2018,10,12,913.92,919.37,926.08,891.56,1115121100,1010923483,-1.5584343,2.42871764,0.00070596,0.00035663
2018/10/15,2018,10,15,920.17,910.12,930.64,909.47,739959600,7292814526,-0.1809523,0.03274374,0.00013094,6.16E-05
2018/10/16,2018,10,16,910.69,895.31,914.94,891.67,772183400,7098638913,-1.1894634,1.41482334,0.00017552,0.00011797
2018/10/17,2018,10,17,908.6,900.67,912.11,883.2,932307700,9166273038,-0.480487,0.2308678,0.00054213,0.00028769
2018/10/18,2018,10,18,896.78,881.08,896.78,879.8,913494100,7981375752,-1.3357389,1.7841985,9.70E-05,4.72E-05
2018/10/19,2018,10,19,869.1,902.24,903.3,867.21,992404500,9084707799,0.26361631,0.06949356,0.00031044,0.0001274
2018/10/22,2018,10,22,909.65,944.98,952.91,909.65,1351159000,1275764927,3.6352867,13.2153094,0.00036587,0.00016225
2018/10/23,2018,10,23,944.93,928.27,948.37,922.1,1085211900,1009522032,0.87999912,0.77439845,0.00012445,7.39E-05
2018/10/24,2018,10,24,924.12,927.96,939.61,922.67,895181100,7776117980,-0.7870381,0.61942899,0.00021288,0.00011577
2018/10/25,2018,10,25,904.39,922.67,924.3,898.9,878523900,7435524157,-0.0681969,0.00465082,0.00020726,9.11E-05
2018/10/26,2018,10,26,927.81,923.52,932.23,918.73,777361900,6670279082,0.90905534,0.82638162,6.59E-05,5.14E-05
2018/10/29,2018,10,29,920.93,907.04,922.5,903.17,697437100,6273732536,-0.9832609,0.96680207,8.39E-05,6.02E-05
2018/10/30,2018,10,30,905.12,909.35,916.95,896,906603500,7761632684,-0.5495549,0.30201064,0.00020704,0.00014717
2018/10/31,2018,10,31,910.32,923.82,928.35,910.32,983191500,8547560428,0.88811987,0.78875691,0.00010526,5.76E-05
2018/11/1,2018,11,1,930.87,927.47,941.49,925.96,1150695800,1061357046,0.81057863,0.65703772,0.00010752,2.85E-05
2018/11/2,2018,11,2,944.38,965.17,965.17,940.68,1557892700,1563084138,1.57147803,2.4695432,0.00013239,5.91E-05
2018/11/5,2018,11,5,970.23,973.74,982.99,963.96,1549888000,1474991461,1.32962295,1.76789721,0.00016532,7.59E-05
2018/11/6,2018,11,6,972.16,963.25,972.16,955.8,1231238200,1158083660,-0.3135681,0.09832497,7.47E-05,3.30E-05
2018/11/7,2018,11,7,965.3,959.06,972.09,957.65,1259100800,1182627414,-0.5891969,0.34715308,0.00012179,5.70E-05
2018/11/8,2018,11,8,966.28,952.57,966.96,951.8,924193400,8335651245,-0.5765406,0.3323991,7.22E-05,3.88E-05
2018/11/9,2018,11,9,949,947.37,956.61,946.56,1235410700,9189242623,-0.8583362,0.73674114,4.74E-05,2.17E-05
2018/11/12,2018,11,12,947.04,976.11,976.33,945.67,1483766300,1257864527,1.22325496,1.49635269,0.00012574,5.43E-05
2018/11/13,2018,11,13,963.54,981.97,987.27,961.42,1712699300,1405166527,1.57298973,2.47429669,0.00020753,9.10E-05
2018/11/14,2018,11,14,980.43,979.68,991.01,977.44,1426010400,1142592492,0.72144936,0.52048918,9.20E-05,4.39E-05
2018/11/15,2018,11,15,977.03,989.31,989.31,976.8,1116987600,9428915845,0.39158072,0.15333546,7.08E-05,2.73E-05
2018/11/16,2018,11,16,991.36,994.99,1002.11,988.91,1290533400,1233119390,0.79108168,0.62581023,0.00010129,6.37E-05
2018/11/19,2018,11,19,993.83,1002.12,1002.12,985.64,1463812400,1217812056,0.46883379,0.21980513,5.99E-05,2.12E-05
2018/11/20,2018,11,20,993.81,977.24,996.25,975.76,1398667400,1241152088,-0.7310867,0.5344878,9.15E-05,4.89E-05
2018/11/21,2018,11,21,966.04,981.1,981.18,964.32,992965300,8731451772,-0.5590086,0.31249069,0.00012448,6.35E-05
2018/11/22,2018,11,22,983.05,975.71,988.26,973.99,807004500,7167766801,0.43256468,0.1871122,4.97E-05,3.51E-05
2018/11/23,2018,11,23,975.68,941.34,976.98,940.37,1079659200,9200229198,-1.8829094,3.54534786,0.00026885,0.00011168
2018/11/26,2018,11,26,942.25,945,951.68,939.12,724945700,6351824724,-1.3875594,1.92532113,0.00010631,6.17E-05
2018/11/27,2018,11,27,951.54,954.02,959.81,949.49,779764300,7790000759,0.53913331,0.29066473,6.46E-05,2.06E-05
2018/11/28,2018,11,28,955.06,972.91,972.91,947.68,1086586600,1066156337,0.96456177,0.93037942,0.00020346,8.78E-05
2018/11/29,2018,11,29,977.25,957.84,980.27,957.84,1033670400,1008311883,0.12623132,0.01593434,0.00012547,5.32E-05
2018/11/30,2018,11,30,956.96,970.13,971.27,953.3,1014454500,1037054166,-0.3175744,0.10085352,0.00017307,6.82E-05
2018/12/3,2018,12,3,994.27,992.03,999.12,986.14,1420007300,1476350504,1.56310207,2.44328811,9.42E-05,5.79E-05
2018/12/4,2018,12,4,989.03,993.01,994.03,986.12,934966600,9440507896,-0.0550713,0.00303285,3.66E-05,1.12E-05
2018/12/5,2018,12,5,977.65,997.4,1000.9,975.21,1172006000,1265829578,0.36598987,0.13394858,0.00012358,7.05E-05
2018/12/6,2018,12,6,991.56,980.35,995.46,979.22,1050861200,1148795232,0.11977485,0.01434601,8.32E-05,6.10E-05
2018/12/7,2018,12,7,982.86,987.46,988.07,981.26,782879600,8305837597,-0.1799486,0.03238151,2.88E-05,2.18E-05
2018/12/10,2018,12,10,979.33,977.05,984.45,972.77,841478600,8581771142,-0.2574871,0.06629963,4.74E-05,2.48E-05
2018/12/11,2018,12,11,979.4,980.51,983,975.02,625134500,6725649774,0.05229687,0.00273496,2.58E-05,1.56E-05
2018/12/12,2018,12,12,986.59,992.43,996.5,986.59,839802100,9260221374,0.57397843,0.32945124,4.10E-05,2.21E-05
2018/12/13,2018,12,13,994.88,1003.81,1008.67,988.73,992643000,1013891753,0.75148086,0.56472349,0.00010416,4.55E-05
2018/12/14,2018,12,14,1002.55,986.44,1010.53,986.44,1007612500,1008355251,-0.3700025,0.13690191,0.00010468,4.18E-05
