date,open,close,high,low,volume,money,rt1,year,month,day,rk,rt,rv,rk_twoscale
2018/12/21,1906.95,1893.75,1907.99,1879.28,1442392634,24106403306,-0.004528516,2018,12,21,1.41E-04,-0.4528516,0.205074572,6.52E-05
2018/12/24,1886.76,1901.87,1902.71,1880.44,1118865541,18259216144,0.001858182,2018,12,24,1.95E-04,0.1858182,0.034528403,9.46E-05
2018/12/25,1883.16,1884.23,1892.24,1847.65,1514234960,23552223971,-0.004046914,2018,12,25,8.20E-05,-0.4046914,0.163775129,5.33E-05
2018/12/26,1880.92,1877.06,1891.01,1871.03,1029975705,16004261663,-0.001655759,2018,12,26,1.89E-04,-0.1655759,0.027415379,1.17E-04
2018/12/27,1901.62,1866.78,1905.39,1866.02,1353114464,22465564811,-0.002385016,2018,12,27,3.36E-04,-0.2385016,0.056883013,1.69E-04
2018/12/28,1869.91,1873.69,1883.35,1860.86,1293672800,24379480012,0.0016046,2018,12,28,2.83E-04,0.16046,0.025747412,1.15E-04
2019/1/2,1884.2,1856.88,1886.24,1850.36,1278717274,23579686443,-0.0039139,2019,1,2,4.92E-04,-0.39139,0.153186132,3.41E-04
2019/1/3,1857.02,1850.65,1878.34,1846.1,1177414999,19692863190,-0.001459547,2019,1,3,2.23E-04,-0.1459547,0.021302774,1.01E-04
2019/1/4,1833.84,1888.6,1888.98,1829.08,1588729732,27330181867,0.008815694,2019,1,4,2.99E-04,0.8815694,0.777164607,1.27E-04
2019/1/7,1901.89,1913.32,1915.22,1891.74,1685318723,25823812985,0.005647626,2019,1,7,2.28E-04,0.5647626,0.318956794,1.03E-04
2019/1/8,1911.29,1906.39,1912.75,1902.84,1458694783,19102280075,-0.00157586,2019,1,8,1.11E-04,-0.157586,0.024833347,7.12E-05
2019/1/9,1917.23,1919.03,1944.6,1913.43,2174401035,37563215998,0.002870013,2019,1,9,6.78E-05,0.2870013,0.082369746,2.65E-05
2019/1/10,1916.99,1911.95,1926.63,1909.7,1438459917,22883358945,-0.001605233,2019,1,10,1.76E-04,-0.1605233,0.02576773,9.14E-05
2019/1/11,1917.68,1931.43,1933.61,1912.96,1444156384,23024111059,0.004402442,2019,1,11,2.82E-04,0.4402442,0.193814956,1.32E-04
2019/1/14,1929.33,1916.18,1931.65,1912.1,1211576760,18374712222,-0.00344267,2019,1,14,1.33E-04,-0.344267,0.118519767,6.93E-05
2019/1/15,1915.91,1946.82,1947.7,1909.47,1579361986,29037771144,0.006889496,2019,1,15,1.50E-04,0.6889496,0.474651551,6.33E-05
2019/1/16,1943.87,1943.76,1947.15,1937.06,1191400406,21386162077,-0.000683158,2019,1,16,7.34E-05,-0.0683158,0.004667049,3.72E-05
2019/1/17,1946.05,1927.4,1947.17,1926.98,1355880872,23417232010,-0.003670786,2019,1,17,1.30E-04,-0.3670786,0.134746699,8.15E-05
2019/1/18,1933.41,1953.1,1955.1,1932.76,1669924925,30413629393,0.005752625,2019,1,18,1.44E-04,0.5752625,0.330926944,1.12E-04
2019/1/21,1957.25,1967.48,1976.35,1957.19,1764953522,31257936233,0.003185846,2019,1,21,1.24E-04,0.3185846,0.101496147,7.16E-05
2019/1/22,1965.57,1941.87,1965.57,1937.28,1256167800,22433645102,-0.005690174,2019,1,22,4.61E-05,-0.5690174,0.323780802,3.71E-05
2019/1/23,1939.97,1948.46,1955.38,1939.93,1069917714,17927446672,0.001471342,2019,1,23,6.13E-05,0.1471342,0.021648473,3.75E-05
2019/1/24,1951.74,1955.46,1961.83,1936.07,1199009846,20348805700,0.001557442,2019,1,24,7.45E-05,0.1557442,0.024256256,4.19E-05
2019/1/25,1959.54,1974.28,1987.01,1957.67,1639761376,27119358240,0.004159809,2019,1,25,5.89E-05,0.4159809,0.173040109,4.40E-05
2019/1/28,1983.45,1972.28,2001.03,1966.97,1601528756,28581341182,-0.000440175,2019,1,28,2.55E-04,-0.0440175,0.00193754,1.22E-04
2019/1/29,1970.7,1972.25,1977.43,1939.81,1516937686,24165113993,-6.61E-06,2019,1,29,9.64E-04,-0.000660603,4.36E-07,4.81E-04
2019/1/30,1967.3,1957.55,1981.75,1956.78,1373789447,21496504615,-0.003249101,2019,1,30,2.74E-04,-0.3249101,0.105566573,1.41E-04
2019/1/31,1961.6,1960.46,1974.59,1948.52,1800424549,30482602692,0.000645122,2019,1,31,7.30E-04,0.0645122,0.004161824,2.49E-04
2019/2/1,1971.59,1995.71,1995.81,1963.11,1544717062,26144768929,0.007739448,2019,2,1,3.81E-04,0.7739448,0.598990553,1.98E-04
2019/2/11,1993.56,2032.32,2033.43,1993.56,1644239031,30475239217,0.007894658,2019,2,11,1.72E-04,0.7894658,0.623256249,9.39E-05
2019/2/12,2031.37,2050,2053.15,2029.13,1899059878,30125905663,0.00376177,2019,2,12,4.81E-04,0.376177,0.141509135,1.58E-04
2019/2/13,2054.11,2094.49,2100.48,2049.53,3087255469,42022376678,0.00932443,2019,2,13,2.15E-04,0.932443,0.869449948,1.08E-04
2019/2/14,2090.52,2097.15,2106.78,2084.45,2419240803,33337846931,0.000551204,2019,2,14,2.94E-04,0.0551204,0.003038258,1.78E-04
2019/2/15,2091.08,2061.36,2096.35,2060.37,2328795165,36385804744,-0.00747565,2019,2,15,1.87E-04,-0.747565,0.558853429,7.45E-05
2019/2/18,2076.73,2124.84,2124.84,2076.63,2729637238,41108602990,0.013172389,2019,2,18,5.54E-05,1.3172389,1.73511832,4.84E-05
2019/2/19,2134.37,2113,2135.92,2095.1,2601467104,39903182156,-0.002426736,2019,2,19,1.09E-04,-0.2426736,0.058890476,4.64E-05
2019/2/20,2116.31,2118.25,2121.32,2098.23,2196836302,32300323294,0.001077718,2019,2,20,1.16E-04,0.1077718,0.011614761,5.85E-05
2019/2/21,2117.68,2106.59,2138.97,2099.01,2590900093,38195804966,-0.002397197,2019,2,21,9.11E-04,-0.2397197,0.057465535,3.53E-04
2019/2/22,2100.83,2148.02,2148.02,2093.05,2740699009,40507908245,0.008458302,2019,2,22,1.31E-04,0.8458302,0.715428727,8.01E-05
2019/2/25,2182.24,2267.32,2267.32,2182.24,5995504261,95277070529,0.023474498,2019,2,25,5.70E-05,2.3474498,5.510520564,2.16E-05
2019/2/26,2270.83,2249.77,2292.22,2240.55,4974216251,78626087066,-0.003374698,2019,2,26,1.21E-04,-0.3374698,0.113885866,8.26E-05
2019/2/27,2244.08,2248.68,2282.13,2228.98,4598517997,65490204260,-0.000210464,2019,2,27,1.12E-04,-0.0210464,0.000442951,7.44E-05
2019/2/28,2251.09,2249.44,2265.93,2239.06,2826311576,45147359118,0.000146756,2019,2,28,1.69E-04,0.0146756,0.000215373,6.99E-05
2019/3/1,2263.03,2280.34,2280.34,2239.18,3137330366,55167039847,0.005925192,2019,3,1,1.03E-04,0.5925192,0.351079002,6.15E-05
2019/3/4,2304.5,2323.95,2364.29,2298.35,5480554284,88571592888,0.008227175,2019,3,4,8.51E-05,0.8227175,0.676864085,4.59E-05
2019/3/5,2324.33,2361.13,2361.23,2314.97,4264734728,60921263299,0.006893119,2019,3,5,1.55E-04,0.6893119,0.475150895,7.38E-05
2019/3/6,2372.11,2377.14,2379.34,2344.98,4714870603,64235898531,0.002934861,2019,3,6,1.81E-04,0.2934861,0.086134091,7.77E-05
2019/3/7,2367.53,2351.06,2367.63,2330.12,4327592318,66778475795,-0.004791047,2019,3,7,4.31E-05,-0.4791047,0.229541314,4.27E-05
2019/3/8,2304.83,2250.19,2333.92,2249.52,4330826390,63464415927,-0.019044522,2019,3,8,8.04E-05,-1.9044522,3.626938182,3.29E-05
2019/3/11,2252.23,2323.48,2324.79,2252.23,3710128668,54205021917,0.013919748,2019,3,11,6.01E-05,1.3919748,1.937593844,2.99E-05
2019/3/12,2344.83,2345.67,2369.97,2319.55,4752175368,67327982109,0.004127975,2019,3,12,5.51E-05,0.4127975,0.170401776,2.86E-05
2019/3/13,2339.43,2327.73,2352.81,2313.95,4093590497,64402649243,-0.00333431,2019,3,13,4.42E-04,-0.333431,0.111176232,2.18E-04
2019/3/14,2317.68,2310.96,2342.53,2290.94,3404063049,56512458624,-0.003140175,2019,3,14,1.44E-04,-0.3140175,0.09860699,7.35E-05
2019/3/15,2319.91,2345.46,2367.95,2319.24,3344174850,60596100116,0.006435602,2019,3,15,7.21E-05,0.6435602,0.414169731,4.37E-05
2019/3/18,2355.37,2408,2408,2339.93,3836364827,70107295427,0.011428452,2019,3,18,1.55E-04,1.1428452,1.306095151,6.71E-05
2019/3/19,2413.64,2401.89,2426.45,2389.02,3083132971,53563835280,-0.001103369,2019,3,19,1.62E-04,-0.1103369,0.012174232,9.27E-05
2019/3/20,2401.11,2406.45,2413.44,2370.81,3155754653,50357735266,0.000823729,2019,3,20,3.10E-04,0.0823729,0.006785295,1.33E-04
2019/3/21,2414.4,2408.35,2423.4,2400.6,2885474280,44726768666,0.00034276,2019,3,21,2.05E-04,0.034276,0.001174844,1.19E-04
2019/3/22,2412.28,2417.56,2417.56,2382.68,3101242689,44869736752,0.001657659,2019,3,22,7.93E-05,0.1657659,0.027478334,5.37E-05
2019/3/25,2384.08,2383.16,2417.42,2378.52,4162330497,54538385093,-0.006224061,2019,3,25,1.19E-04,-0.6224061,0.387389353,7.00E-05
2019/3/26,2395.66,2335.66,2400.39,2329.61,3500967505,46587490643,-0.008743578,2019,3,26,8.22E-05,-0.8743578,0.764501562,3.45E-05
2019/3/27,2350.15,2366.92,2367.04,2325.61,2984858043,48357440885,0.005773956,2019,3,27,1.10E-04,0.5773956,0.333385679,6.34E-05
2019/3/28,2367.27,2353.77,2382.5,2352.73,2628901531,48110022070,-0.002419556,2019,3,28,5.65E-05,-0.2419556,0.058542512,3.30E-05
2019/3/29,2356.06,2435.39,2435.89,2355.79,4056415007,77895450585,0.014804495,2019,3,29,5.37E-05,1.4804495,2.191730722,3.89E-05
2019/4/1,2454.59,2504.23,2507.56,2454.59,4798510175,81445601633,0.012105696,2019,4,1,1.77E-04,1.2105696,1.465478756,6.99E-05
2019/4/2,2511.27,2502.16,2514.15,2490.71,3686955333,59400377886,-0.000359137,2019,4,2,1.41E-04,-0.0359137,0.001289794,6.57E-05
2019/4/3,2489.82,2536.07,2540.29,2484.7,3282927883,52068269971,0.00584616,2019,4,3,1.11E-04,0.584616,0.341775867,7.35E-05
2019/4/4,2562.09,2575.85,2580.04,2548.95,4172776746,68156982328,0.006759332,2019,4,4,1.39E-04,0.6759332,0.456885691,6.45E-05
2019/4/8,2601.29,2576.36,2610.33,2542.19,4570169627,76266579049,8.60E-05,2019,4,8,3.03E-05,0.00859787,7.39E-05,3.48E-05
2019/4/9,2579.46,2590.83,2595.4,2564.36,3280115278,59178157511,0.002432369,2019,4,9,1.22E-04,0.2432369,0.05916419,7.43E-05
2019/4/10,2578.16,2602.49,2616.97,2563.25,3617201287,82690657390,0.001950152,2019,4,10,3.03E-04,0.1950152,0.038030928,1.45E-04
2019/4/11,2604.71,2548.03,2611.16,2544.86,3364729518,70067908084,-0.009184532,2019,4,11,1.08E-04,-0.9184532,0.843556281,4.20E-05
2019/4/12,2553.54,2554.38,2568.28,2536.43,2585486264,50092351657,0.001080968,2019,4,12,1.38E-04,0.1080968,0.011684918,6.40E-05
2019/4/15,2603.25,2537.06,2617.51,2536.06,3963289153,72964709447,-0.002954767,2019,4,15,1.59E-04,-0.2954767,0.08730648,7.80E-05
2019/4/16,2527.23,2606.28,2606.28,2513.75,4374965717,75695557996,0.011690333,2019,4,16,5.69E-04,1.1690333,1.366638857,2.77E-04
2019/4/17,2606.41,2628.22,2638.55,2595.61,3748660196,68730701346,0.003640644,2019,4,17,1.95E-04,0.3640644,0.132542887,1.12E-04
2019/4/18,2624.7,2603.13,2628.45,2595.58,3064040815,53342473467,-0.004165859,2019,4,18,9.86E-05,-0.4165859,0.173543812,7.75E-05
2019/4/19,2594.53,2626.35,2626.35,2575.53,2947295432,56441331082,0.003856745,2019,4,19,8.41E-05,0.3856745,0.14874482,3.36E-05
2019/4/22,2627.38,2574.04,2630.36,2563.44,4079850222,75475139544,-0.00873731,2019,4,22,2.19E-04,-0.873731,0.76340586,8.52E-05
2019/4/23,2572.28,2544.99,2572.79,2536.16,2977234556,57947573364,-0.004929211,2019,4,23,7.72E-05,-0.4929211,0.242971211,3.61E-05
2019/4/24,2553.95,2550.67,2557.87,2506.86,2851621138,54146319129,0.000968194,2019,4,24,5.98E-05,0.0968194,0.009373996,3.08E-05
2019/4/25,2534.94,2461.79,2534.94,2459.42,3084014302,53261635535,-0.015403271,2019,4,25,3.41E-05,-1.5403271,2.372607575,1.63E-05
2019/4/26,2443.84,2420.68,2457.61,2419.33,2560526680,49023891662,-0.007313621,2019,4,26,1.59E-04,-0.7313621,0.534890521,8.46E-05
2019/4/29,2421.87,2403.93,2441.58,2392.04,2856631664,58135167521,-0.003015565,2019,4,29,1.68E-04,-0.3015565,0.090936323,8.86E-05
2019/4/30,2394.86,2420.89,2426.57,2394.86,2473148135,52276562194,0.003053239,2019,4,30,1.13E-04,0.3053239,0.093222684,5.77E-05
2019/5/6,2329.49,2255.89,2339.15,2234.83,3972011909,85654626068,-0.030657137,2019,5,6,8.16E-05,-3.0657137,9.39860049,3.94E-05
2019/5/7,2274.72,2290.39,2302.08,2253.04,2596256221,58388871878,0.00659152,2019,5,7,8.53E-05,0.659152,0.434481359,4.42E-05
2019/5/8,2246.49,2269.27,2304.64,2240.82,2149347802,43233447083,-0.004023267,2019,5,8,9.83E-05,-0.4023267,0.161866774,3.96E-05
2019/5/9,2250.27,2226.88,2269.47,2221.97,2095320370,47893496636,-0.008189357,2019,5,9,8.34E-05,-0.8189357,0.670655681,4.10E-05
2019/5/10,2255.76,2315.04,2315.87,2213.03,2852357187,60293388366,0.016861684,2019,5,10,8.65E-05,1.6861684,2.843163873,3.69E-05
2019/5/13,2282.43,2285.91,2302.48,2272.12,2112469709,40401250947,-0.005499372,2019,5,13,1.01E-04,-0.5499372,0.302430924,4.69E-05
2019/5/14,2260.46,2271.81,2294.17,2260.01,2075465245,40820294831,-0.002687121,2019,5,14,2.74E-04,-0.2687121,0.072206193,1.40E-04
2019/5/15,2291.77,2316.52,2323.68,2286.55,2229583549,46353399039,0.008464047,2019,5,15,1.17E-04,0.8464047,0.716400916,7.26E-05
2019/5/16,2310.58,2331.76,2331.91,2304.97,2100715690,38097054410,0.002847794,2019,5,16,1.05E-04,0.2847794,0.081099307,5.62E-05
2019/5/17,2333.05,2257.02,2333.7,2247.35,2356487823,42768452719,-0.01414844,2019,5,17,9.43E-05,-1.414844,2.001783544,4.28E-05
2019/5/20,2253.2,2247.03,2258.16,2212.6,2404311622,39731454914,-0.001926537,2019,5,20,1.20E-04,-0.1926537,0.037115448,6.86E-05
2019/5/21,2246.22,2284.07,2299.19,2239.82,2149498791,40150207265,0.007100539,2019,5,21,7.78E-05,0.7100539,0.504176541,4.91E-05
2019/5/22,2286.45,2274.16,2295.13,2266.19,1989682313,38241399132,-0.001888393,2019,5,22,1.93E-04,-0.1888393,0.035660281,7.82E-05
2019/5/23,2264.54,2231.75,2264.63,2225.19,2207327334,40744158500,-0.008175473,2019,5,23,1.08E-04,-0.8175473,0.668383588,5.78E-05
2019/5/24,2227.51,2239.87,2251.77,2227.51,1834811058,33678593390,0.00157727,2019,5,24,9.69E-05,0.157727,0.024877807,4.56E-05
2019/5/27,2240.04,2276.93,2281.45,2222.59,2204041396,38716468948,0.007126866,2019,5,27,1.41E-04,0.7126866,0.50792219,6.52E-05
2019/5/28,2271.75,2287.68,2300.65,2265.98,2500042804,49291282834,0.002045596,2019,5,28,1.95E-04,0.2045596,0.04184463,9.46E-05
2019/5/29,2272.69,2283.58,2300.61,2269.98,1859829728,40924956479,-0.000779045,2019,5,29,8.20E-05,-0.0779045,0.006069111,5.33E-05
2019/5/30,2274.48,2267.52,2274.48,2246.81,1864073953,34182017261,-0.003065104,2019,5,30,1.89E-04,-0.3065104,0.093948625,1.17E-04
2019/5/31,2265.85,2262.3,2281.96,2255.52,1778632456,32033972171,-0.001000931,2019,5,31,3.36E-04,-0.1000931,0.010018629,1.69E-04
2019/6/3,2265.76,2253.78,2279.7,2241.33,2092531503,36697704298,-0.001638675,2019,6,3,2.83E-04,-0.1638675,0.026852558,1.15E-04
2019/6/4,2255.43,2231.91,2258,2220.43,1795926280,33884670615,-0.004234843,2019,6,4,4.92E-04,-0.4234843,0.179338952,3.41E-04
2019/6/5,2255.48,2235.66,2260,2230.99,2061503918,36634726616,0.000729079,2019,6,5,2.23E-04,0.0729079,0.005315562,1.01E-04
2019/6/6,2237.81,2198.53,2237.81,2190.85,1902206243,32718429521,-0.00727336,2019,6,6,2.99E-04,-0.727336,0.529017657,1.27E-04
2019/6/10,2210.38,2230.84,2243.23,2205.74,1835447920,38101092013,0.006336027,2019,6,10,2.28E-04,0.6336027,0.401452381,1.03E-04
2019/6/11,2237.41,2304.44,2306.54,2236.67,2777343148,57894736487,0.014096982,2019,6,11,1.11E-04,1.4096982,1.987249015,7.12E-05
2019/6/12,2295.39,2289.24,2305.94,2285.26,2107515412,39691152621,-0.002874079,2019,6,12,6.78E-05,-0.2874079,0.082603301,2.65E-05
2019/6/13,2284.73,2286.06,2292.99,2263.71,1738207372,32894329950,-0.000603701,2019,6,13,1.76E-04,-0.0603701,0.003644549,9.14E-05
2019/6/14,2289.12,2255.63,2297.39,2252.96,1735136827,33202121791,-0.005819763,2019,6,14,2.82E-04,-0.5819763,0.338696414,1.32E-04
2019/6/17,2256.86,2255.55,2273.4,2250.15,1308246067,26657824058,-1.54E-05,2019,6,17,1.33E-04,-0.00154033,2.37E-06,6.93E-05
2019/6/18,2257.76,2256.81,2264.2,2241.65,1333438682,25238808403,0.000242539,2019,6,18,1.50E-04,0.0242539,0.000588252,6.33E-05
2019/6/19,2306.79,2285.97,2313.72,2284.26,2525890886,50920866278,0.005575529,2019,6,19,7.34E-05,0.5575529,0.310865236,3.72E-05
2019/6/20,2288.58,2354.41,2354.55,2288.53,3219402255,67964391623,0.012811567,2019,6,20,1.30E-04,1.2811567,1.64136249,8.15E-05
2019/6/21,2364.94,2372.61,2382.64,2362.13,2679046809,52391571039,0.003344263,2019,6,21,1.44E-04,0.3344263,0.11184095,1.12E-04
2019/6/24,2377.62,2371.54,2379.66,2364.83,1868034432,40341606838,-0.000195902,2019,6,24,1.24E-04,-0.0195902,0.000383776,7.16E-05
2019/6/25,2365.5,2343.6,2365.7,2316.74,2366471650,53040965072,-0.005146965,2019,6,25,4.61E-05,-0.5146965,0.264912487,3.71E-05
2019/6/26,2330.46,2338.22,2349.5,2323.57,1374002746,29244537028,-0.000998118,2019,6,26,6.13E-05,-0.0998118,0.009962395,3.75E-05
2019/6/27,2347.39,2357.46,2370.92,2345.11,2033108869,46581250744,0.003558962,2019,6,27,7.45E-05,0.3558962,0.126662105,4.19E-05
2019/6/28,2354.64,2345.48,2354.69,2329,1636412776,32127605884,-0.002212599,2019,6,28,5.89E-05,-0.2212599,0.048955943,4.40E-05
2019/7/1,2386.7,2411.74,2411.74,2375.51,3211602605,62570572825,0.012098752,2019,7,1,2.55E-04,1.2098752,1.463798,1.22E-04
2019/7/2,2405.07,2406.68,2411.32,2396.14,2324070149,45801908298,-0.000912138,2019,7,2,9.64E-04,-0.0912138,0.008319957,4.81E-04
2019/7/3,2397.49,2387.6,2405.37,2377.05,2166306217,50636814659,-0.003456779,2019,7,3,2.74E-04,-0.3456779,0.119493211,1.41E-04
2019/7/4,2389.85,2396.32,2406.46,2381.82,1851170119,40629582430,0.001583242,2019,7,4,7.30E-04,0.1583242,0.025066552,2.49E-04
2019/7/5,2395.07,2398.42,2404.6,2381.16,1443321846,36269920767,0.000380425,2019,7,5,3.81E-04,0.0380425,0.001447232,1.98E-04
2019/7/8,2392.46,2338.62,2392.52,2319.65,2092000356,42640991548,-0.010965578,2019,7,8,1.72E-04,-1.0965578,1.202439009,9.39E-05
2019/7/9,2336.06,2335.97,2346.61,2321.59,1384220190,31666935792,-0.000492398,2019,7,9,4.81E-04,-0.0492398,0.002424558,1.58E-04
2019/7/10,2343.8,2320.4,2346.22,2311.6,1229523989,25677684946,-0.002904404,2019,7,10,2.15E-04,-0.2904404,0.084355626,1.08E-04
2019/7/11,2330.8,2312.81,2345.9,2304.14,1394743140,33037839596,-0.0014229,2019,7,11,2.94E-04,-0.14229,0.020246444,1.78E-04
2019/7/12,2312.57,2322.96,2332.99,2307.58,1473225143,31471370778,0.001901775,2019,7,12,1.87E-04,0.1901775,0.036167482,7.45E-05
2019/7/15,2319.31,2341.06,2353.14,2287.18,1779156616,38597077186,0.003370813,2019,7,15,5.54E-05,0.3370813,0.113623803,4.84E-05
2019/7/16,2339.33,2340.21,2344.45,2334.04,1432717233,28270329715,-0.000157714,2019,7,16,1.09E-04,-0.0157714,0.000248737,4.64E-05
2019/7/17,2335.74,2339.37,2348.06,2328.62,1639121677,27212332128,-0.000155915,2019,7,17,1.16E-04,-0.0155915,0.000243095,5.85E-05
2019/7/18,2329.03,2304.5,2329.2,2304.5,1559396227,29944637231,-0.006522204,2019,7,18,9.11E-04,-0.6522204,0.42539145,3.53E-04
2019/7/19,2317.62,2328.39,2343.48,2317.62,1692148475,34209128548,0.004479013,2019,7,19,1.31E-04,0.4479013,0.200615575,8.01E-05
2019/7/22,2334.3,2302.26,2336.31,2293.04,1711610386,30990599655,-0.004901357,2019,7,22,5.70E-05,-0.4901357,0.240233004,2.16E-05
2019/7/23,2304.95,2308.57,2312.47,2295.91,1306365598,29222997523,0.00118868,2019,7,23,1.21E-04,0.118868,0.014129601,8.26E-05
2019/7/24,2318.63,2331.46,2342.02,2318.63,1663081963,36286262057,0.004284921,2019,7,24,1.12E-04,0.4284921,0.18360548,7.44E-05
2019/7/25,2330.48,2339.88,2342.22,2324.17,1670524898,34288943839,0.001565617,2019,7,25,1.69E-04,0.1565617,0.024511566,6.99E-05
2019/7/26,2333.23,2348.03,2352,2329.94,1489503862,29203341190,0.001510056,2019,7,26,1.03E-04,0.1510056,0.022802691,6.15E-05
2019/7/29,2348.4,2341.12,2353.14,2334.79,1460560477,29727692136,-0.001279966,2019,7,29,8.51E-05,-0.1279966,0.01638313,4.59E-05
2019/7/30,2342.08,2353.97,2364.97,2342.08,1437637546,28362204499,0.002377249,2019,7,30,1.55E-04,0.2377249,0.056513128,7.38E-05
2019/7/31,2347.38,2329.9,2347.38,2328.29,1465910584,30795325010,-0.004463642,2019,7,31,1.81E-04,-0.4463642,0.199240999,7.77E-05
2019/8/1,2320.9,2308.76,2328.98,2302.33,1435016210,30253678363,-0.003958492,2019,8,1,4.31E-05,-0.3958492,0.156696589,4.27E-05
2019/8/2,2260.4,2271.41,2275.37,2254.32,2007591044,39464350554,-0.007083256,2019,8,2,8.04E-05,-0.7083256,0.501725156,3.29E-05
2019/8/5,2258.58,2226.52,2264.47,2225.89,1865587559,36147580299,-0.008668933,2019,8,5,6.01E-05,-0.8668933,0.751503994,2.99E-05
2019/8/6,2187.19,2181.94,2193.32,2143.39,2372365566,47415826363,-0.008783797,2019,8,6,5.51E-05,-0.8783797,0.771550897,2.86E-05
2019/8/7,2193.26,2176.86,2195.93,2176.86,1523803411,28972120612,-0.001012305,2019,8,7,4.42E-04,-0.1012305,0.010247614,2.18E-04
2019/8/8,2186.45,2194.5,2199.11,2182.84,1386620760,29404082005,0.003505086,2019,8,8,1.44E-04,0.3505086,0.122856279,7.35E-05
2019/8/9,2203.92,2166.02,2205.52,2162.87,1609068055,32498509398,-0.005673123,2019,8,9,7.21E-05,-0.5673123,0.321843246,4.37E-05
2019/8/12,2169.33,2199.07,2199.2,2166.22,1365584270,35712573090,0.006576592,2019,8,12,1.55E-04,0.6576592,0.432515623,6.71E-05
2019/8/13,2183.74,2178.02,2190.01,2172.71,1441358528,28689987069,-0.00417719,2019,8,13,1.62E-04,-0.417719,0.174489163,9.27E-05
2019/8/14,2206.56,2187.87,2210.63,2186.29,1779837815,35860627499,0.00195965,2019,8,14,3.10E-04,0.195965,0.038402281,1.33E-04
2019/8/15,2146.16,2190.22,2191.09,2138.56,1786533301,32349044487,0.000466227,2019,8,15,2.05E-04,0.0466227,0.002173676,1.19E-04
2019/8/16,2196.19,2202.53,2219.22,2192.65,1649756964,36187557358,0.002434092,2019,8,16,7.93E-05,0.2434092,0.059248039,5.37E-05
2019/8/19,2222.39,2256.48,2256.75,2217.44,2617661289,46866488758,0.010509656,2019,8,19,1.19E-04,1.0509656,1.104528692,7.00E-05
2019/8/20,2256.07,2255.2,2268.66,2250.88,2131508465,36074884867,-0.000246426,2019,8,20,8.22E-05,-0.0246426,0.000607258,3.45E-05
2019/8/21,2249.05,2251.95,2258.84,2246.98,1683764654,30747149914,-0.000626319,2019,8,21,1.10E-04,-0.0626319,0.003922755,6.34E-05
2019/8/22,2260.24,2258.16,2261.03,2242.49,1568721887,30501240830,0.001195967,2019,8,22,5.65E-05,0.1195967,0.014303371,3.30E-05
2019/8/23,2257.99,2263.57,2269.01,2249.82,1789248435,40169521723,0.001039219,2019,8,23,5.37E-05,0.1039219,0.010799761,3.89E-05
2019/8/26,2222.04,2236.65,2239.2,2219.45,1918096350,42050908000,-0.0051959,2019,8,26,1.77E-04,-0.51959,0.269973768,6.99E-05
2019/8/27,2249.68,2266.04,2279.65,2248.13,2304728133,47722321865,0.005669542,2019,8,27,1.41E-04,0.5669542,0.321437065,6.57E-05
2019/8/28,2268.37,2257,2273.06,2250.25,1735585233,38736290311,-0.001736013,2019,8,28,1.11E-04,-0.1736013,0.030137411,7.35E-05
2019/8/29,2258.49,2250.7,2259.97,2240.19,1610876001,34518691379,-0.001213948,2019,8,29,1.39E-04,-0.1213948,0.014736697,6.45E-05
2019/8/30,2265.54,2243.83,2267.52,2231.1,1865344417,40742311108,-0.001327661,2019,8,30,3.03E-05,-0.1327661,0.017626837,3.48E-05
2019/9/2,2244.05,2272.13,2275.9,2241.41,2003773301,40967896471,0.005443226,2019,9,2,1.22E-04,0.5443226,0.296287093,7.43E-05
2019/9/3,2273.96,2269.41,2274.27,2258.6,1693842616,35113347403,-0.000520212,2019,9,3,3.03E-04,-0.0520212,0.002706205,1.45E-04
2019/9/4,2267.3,2291.38,2291.38,2263.99,2143690140,43288847822,0.004184154,2019,9,4,1.08E-04,0.4184154,0.175071447,4.20E-05
2019/9/5,2301.87,2312.81,2334.66,2301.87,3181618964,57906370594,0.004042838,2019,9,5,1.38E-04,0.4042838,0.163445391,6.40E-05
2019/9/6,2321.92,2330.22,2330.22,2316.09,2194085409,46162168141,0.003256969,2019,9,6,1.59E-04,0.3256969,0.106078471,7.80E-05
2019/9/9,2347,2360.17,2360.17,2337.81,2762257488,51740114110,0.00554636,2019,9,9,5.69E-04,0.554636,0.307621092,2.77E-04
2019/9/10,2367.81,2358.79,2368.25,2347.22,2694246179,46093454232,-0.000254008,2019,9,10,1.95E-04,-0.0254008,0.000645201,1.12E-04
2019/9/11,2363.16,2343.68,2365.76,2339.38,2826097856,53138584229,-0.002790964,2019,9,11,9.86E-05,-0.2790964,0.0778948,7.75E-05
2019/9/12,2352.67,2364.29,2367.59,2344.3,2193997009,44574507896,0.003802431,2019,9,12,8.41E-05,0.3802431,0.144584815,3.36E-05
2019/9/16,2371.58,2364.87,2371.64,2355.34,2008771344,36295323680,0.000106527,2019,9,16,2.19E-04,0.0106527,0.00011348,8.52E-05
2019/9/17,2361.53,2331.39,2362.88,2323.65,2096483587,37003249122,-0.006192343,2019,9,17,7.72E-05,-0.6192343,0.383451118,3.61E-05
2019/9/18,2337.92,2329.18,2345.33,2325.41,1602480860,36583850442,-0.000411877,2019,9,18,5.98E-05,-0.0411877,0.001696427,3.08E-05
